PAGEMIEG,PATTCRU,PATTSITC,PATTSKP,PEDUCMIE,PEFATINC,PFMTYPG,PFTENUR,PLFFPTME,PNBEARG,PPVRES,PWAPRVAL,PWASTDEP,PWATFS,PWDPRMOR,PWDSLOAN,PWDSTCRD,PWDSTLOC,PWNETWPG
3,2,2,2,4,146475,3,3,1,2,24,0,10,0,0,23000,31000,0,141410
5,4,2,2,2,75000,1,2,3,0,35,650000,2300,425,230000,0,2600,30000,537375
4,2,3,2,3,109650,3,2,1,3,24,320000,1000,0,175000,0,1450,0,316300
2,4,2,2,4,57275,2,3,1,1,35,0,6000,625,0,40000,3900,0,688730
6,4,2,2,2,41000,2,3,3,0,24,0,8000,30000,0,0,0,0,132000
6,4,3,2,4,95375,2,1,1,2,24,475000,14500,52500,0,0,0,0,1065500
5,4,3,2,2,67275,2,1,1,1,35,300000,15000,0,0,0,0,0,892500
4,4,2,2,3,108925,2,1,1,2,35,850000,10000,155000,0,0,0,0,2292000
4,4,2,2,1,71700,2,2,1,2,59,450000,2000,0,250000,0,0,50000,218300
7,4,2,2,1,119375,2,1,3,0,24,135000,16000,1000,0,0,0,0,2014000
6,4,3,2,2,179675,2,1,1,2,13,290000,35000,92500,0,0,0,0,1565500
3,4,1,2,4,215325,3,2,1,2,12,700000,170000,20000,410000,0,0,0,889000
4,6,2,2,3,17000,1,3,9,0,47,0,375,0,0,0,0,0,700
5,4,3,2,4,129875,4,2,3,3,35,350000,2000,34000,57500,17500,0,0,1454250
5,4,2,2,3,14225,1,1,2,1,24,175000,3100,0,0,0,0,0,200355
3,3,2,2,4,47000,1,2,1,9,47,230000,19000,5,185000,0,3900,3900,-5045
5,4,3,2,4,220075,4,1,2,3,24,550000,15000,0,0,0,0,0,2626000
5,4,3,2,4,128750,2,2,2,2,13,550000,5000,0,39000,0,0,0,1761000
5,3,3,2,4,71950,3,2,1,2,59,2300000,2100,0,95000,0,5000,72500,2461100
6,1,3,2,9,23000,1,3,3,0,11,0,16000,0,0,0,0,0,42450
6,4,3,2,4,105850,2,1,3,0,35,1500000,7750,8000,0,0,0,0,3570000
6,3,3,2,4,69400,1,2,3,1,46,360000,31000,92500,82500,0,0,0,1534500
6,4,3,2,3,88525,2,2,3,1,46,250000,9250,0,18000,0,0,0,1085750
6,3,2,2,4,107400,4,2,2,2,59,600000,-1650,2200,47500,10500,25000,36000,1770550
5,4,3,2,4,91800,3,1,2,2,24,1400000,2100,0,0,0,5750,6000,1664100
5,4,1,2,3,78500,2,1,1,2,24,400000,15500,250000,0,0,0,12000,1576000
5,3,1,2,4,217075,2,2,1,2,24,500000,10000,0,270000,0,10000,20000,839000
5,3,3,2,3,84900,1,1,1,1,35,700000,5000,50,0,0,250,190000,999800
5,3,2,1,4,124025,4,2,1,2,59,1900000,1900,475,87500,0,3000,1900,3112475
6,4,3,2,2,208025,2,1,2,1,35,1900000,10000,21000,0,0,0,0,5228500
6,4,3,2,4,109075,2,1,3,0,59,1300000,87500,0,0,0,0,0,2297500
3,3,2,2,4,47500,3,3,1,2,35,0,20000,450,0,0,0,0,1586950
4,4,1,2,4,144275,4,1,1,3,24,550000,1250000,160000,0,0,0,0,3725000
5,4,3,2,4,158525,2,2,1,2,46,875000,7500,105000,1000,0,0,0,4078005
6,4,1,2,4,72800,1,3,3,0,35,0,15500,0,0,0,0,0,1817000
7,4,3,2,1,72375,4,1,3,1,24,230000,0,5000,0,0,0,0,544750
4,6,2,2,1,16900,9,2,3,9,10,400000,14000,5,150000,0,0,0,568630
6,4,3,2,3,77750,2,1,3,0,59,1300000,2800,0,0,0,0,0,1656800
3,4,2,2,3,51950,1,3,2,1,35,0,36000,21000,0,0,0,0,247250
7,6,3,2,9,22750,1,1,3,0,47,390000,20000,0,0,0,0,0,421200
5,3,2,2,3,76475,4,2,1,2,10,260000,575,0,185000,0,10000,5000,134075
5,4,3,2,4,229900,4,2,1,3,59,1500000,170000,1000,900000,0,0,0,1765505
3,3,1,2,4,95650,2,2,1,2,46,220000,5250,10500,190000,1450,2000,0,119905
5,4,2,2,3,41900,1,2,3,0,24,220000,11500,1800,105000,0,0,0,787300
2,4,1,2,4,156700,2,3,1,2,35,0,18000,160000,0,20000,0,0,290750
2,4,2,2,3,75675,9,2,1,2,48,320000,6250,5000,155000,0,0,0,2134750
6,4,3,2,2,83825,2,2,2,2,35,625000,11500,0,19500,0,0,0,892500
6,4,3,2,2,76000,2,1,3,0,59,725000,19000,3900,0,0,0,0,1017400
3,3,2,2,3,1275,9,1,3,0,59,9500000,50000,0,0,0,0,0,9557900
6,4,3,2,4,79625,2,1,3,0,24,350000,5750,12500,0,0,0,0,1102250
7,4,3,2,4,53300,1,1,3,0,35,400000,10000,90000,0,0,0,0,821700
5,5,2,2,2,52925,2,1,1,1,35,3600000,0,0,0,0,0,0,3731450
6,4,2,2,4,25050,1,3,3,1,35,0,41000,0,0,0,0,0,199500
5,4,2,2,3,226350,4,1,3,3,35,775000,47500,31000,0,0,0,0,2968650
5,4,3,2,3,36500,1,1,2,1,24,300000,2100,37000,0,0,0,0,617600
6,2,2,1,3,93025,2,1,1,1,10,800000,13500,0,0,0,1050,0,1401450
2,2,2,2,3,53575,3,3,1,1,24,0,10500,0,0,0,675,0,33075
3,4,2,1,4,67400,3,3,1,1,59,0,2000,0,0,0,0,0,312005
2,4,1,2,4,234575,9,2,1,2,59,2300000,10000,50000,1400000,0,0,0,4535000
6,4,3,2,1,29200,2,1,3,0,24,190000,13500,0,0,0,0,0,251800
6,4,2,2,3,90850,2,1,3,0,24,575000,87500,50000,0,0,0,0,2213450
4,4,1,2,4,64075,1,2,1,1,35,500000,2200,0,300000,0,1900,3000,505800
6,3,2,2,1,50675,2,2,3,0,35,900000,-450,80,270000,0,82500,34000,1568630
6,4,3,2,1,24000,1,1,3,0,46,46000,3700,0,0,0,0,0,88450
6,4,3,2,3,69100,1,1,3,0,10,190000,100000,0,0,0,0,0,904000
5,4,2,2,3,25600,1,1,3,0,46,525000,2000,20000,0,0,0,0,551780
5,4,3,2,3,48000,1,2,2,1,59,750000,1200,85000,175000,0,0,0,1177200
7,6,3,2,1,31000,4,3,6,0,24,0,0,0,0,0,0,0,275
4,3,3,2,2,161675,3,2,1,2,46,200000,8000,0,95000,0,5000,0,687500
3,4,1,2,4,81500,1,3,1,1,59,0,10000,60000,0,0,0,0,213550
4,4,3,2,4,240375,2,1,2,2,48,875000,55000,35000,0,0,0,0,2051500
4,4,3,2,4,92875,1,1,1,1,59,625000,12000,105000,0,0,0,0,1931000
6,4,2,2,3,63100,2,3,1,1,35,0,7000,0,0,0,0,0,398300
3,4,2,2,3,155625,3,2,1,2,47,550000,28000,17000,250000,0,0,0,959000
5,4,3,2,3,89925,2,1,1,2,46,120000,230000,3500,0,0,0,0,942500
3,4,3,2,3,160525,3,2,1,2,47,300000,23000,5750,240000,0,375,0,198380
6,4,3,2,4,77625,1,1,3,0,48,550000,320000,87500,0,0,0,0,2323500
6,4,2,2,4,84075,2,3,3,0,24,0,10500,0,0,0,2000,0,84500
7,4,2,2,4,138525,2,1,3,1,48,575000,110000,210000,0,0,0,0,2087500
5,4,2,2,3,55575,3,3,1,1,35,0,21000,9500,0,0,0,0,126400
5,4,1,2,4,36500,1,3,1,1,35,0,70000,19500,0,0,0,0,90550
7,4,3,2,4,43300,9,1,6,9,59,3500000,270000,130000,0,0,0,0,6739500
6,3,3,2,1,101925,4,2,1,1,13,155000,15500,0,26000,0,1450,0,241550
2,4,3,2,2,78850,2,2,1,1,47,200000,6500,5000,145000,0,0,0,386500
4,4,3,2,4,132600,3,2,1,2,35,800000,6250,165000,370000,0,0,0,1914750
5,4,1,2,3,89250,1,1,1,1,47,310000,170000,90000,0,0,0,0,1839250
6,4,2,2,3,93925,2,1,3,0,24,175000,15500,60000,0,0,0,0,1284000
5,3,2,2,9,41050,1,2,9,0,11,410000,1050,0,7000,0,4100,6750,495300
6,4,3,2,4,88125,2,1,3,0,11,500000,70000,200000,0,0,0,0,1696600
5,4,3,2,3,112475,2,1,2,2,46,550000,10000,39000,0,0,0,0,1122505
4,4,3,2,4,166775,9,1,1,2,59,3100000,320000,450000,0,0,0,0,12122500
6,4,3,2,4,96325,2,1,3,0,46,250000,34000,100000,0,0,0,0,1063750
5,4,2,2,4,124750,2,1,1,2,46,575000,43000,0,0,0,0,0,1406505
6,4,3,2,3,98825,2,1,3,1,11,410000,87500,180000,0,0,0,0,1615000
7,4,3,2,3,27400,1,3,3,0,59,0,2000,0,0,0,0,0,36950
4,4,3,2,4,126425,2,2,1,1,59,950000,2900,38000,675000,0,0,0,489400
5,4,3,2,4,97850,2,2,1,2,10,260000,11500,0,150000,0,0,0,738000
7,4,3,2,1,24000,1,3,3,0,59,0,1450,0,0,0,0,0,3700
6,4,3,2,4,110700,2,1,3,0,24,750000,120000,200000,0,0,0,0,2332500
7,4,3,2,4,75125,2,1,9,9,12,450000,15000,240000,0,0,0,0,1220750
6,4,2,2,3,57075,1,1,3,0,59,775000,47500,105000,0,0,0,0,1219000
7,4,3,2,9,96075,9,1,3,9,46,440000,105000,0,0,0,0,0,4251000
3,3,2,2,3,4300,1,2,1,0,35,750000,5000,20000,330000,0,30000,60000,482000
4,2,1,2,4,88425,3,2,1,2,47,370000,775,3600,350000,0,12500,6250,14630
6,4,3,2,3,54175,2,3,3,0,24,0,33000,20000,0,0,0,0,336000
2,4,2,2,3,73575,4,3,1,9,46,0,62500,2900,0,0,0,0,132900
5,4,3,2,4,107775,2,1,1,1,59,1200000,220000,100000,0,0,0,0,3133500
4,4,3,2,3,94875,1,2,1,1,24,300000,6250,5250,120000,0,0,5000,805250
6,4,2,2,3,116550,1,2,1,1,47,300000,1500,135000,155000,0,1900,0,2821450
2,4,3,2,4,108500,2,2,1,2,59,675000,31000,0,420000,0,0,0,336500
6,4,3,2,3,62550,2,1,3,0,13,310000,9500,19500,0,0,0,75000,1015500
4,3,3,2,2,101175,2,2,1,2,59,390000,5250,0,165000,0,5750,41000,220950
4,3,2,2,3,16500,1,2,9,9,59,800000,4300,0,270000,0,16000,0,1207300
5,6,3,2,3,50925,1,3,1,1,48,0,0,0,0,0,0,4000,6750
4,4,2,2,3,101675,4,2,1,2,13,390000,12000,4400,220000,0,0,0,398400
7,4,3,2,9,167000,1,1,3,9,59,1750000,200000,160000,0,0,0,0,6181000
5,4,3,2,3,213675,2,1,1,2,24,380000,550000,185000,0,0,0,0,2784000
5,4,1,2,4,176850,2,1,1,2,59,1000000,80000,87500,0,0,0,0,2533600
3,4,1,2,3,156125,3,2,1,2,48,300000,450,2000,260000,0,0,4400,225800
5,4,2,2,4,157400,2,1,1,2,35,1200000,32000,185000,0,0,0,0,3680750
6,3,2,2,2,41450,2,1,3,0,10,180000,2200,4600,0,0,525,0,423775
3,4,3,2,4,138075,3,2,1,2,24,750000,24000,5000,250000,0,0,39000,880250
2,3,3,2,3,73175,3,2,1,2,47,270000,14500,0,210000,0,0,0,86950
7,4,2,2,4,72475,4,3,3,0,24,0,45000,6000,0,0,0,0,76000
3,4,2,2,4,137325,3,2,1,2,35,775000,5000,13000,430000,0,0,0,398000
3,4,2,2,4,102400,3,2,1,2,59,900000,16500,4750,340000,0,0,0,1105255
6,4,3,2,2,114925,2,2,3,0,59,1250000,150000,140000,290000,0,0,0,5266500
3,4,3,2,4,119500,3,2,1,2,35,250000,27000,60000,170000,0,0,0,700000
6,4,1,2,4,73675,2,2,3,0,59,875000,7250,180000,140000,0,0,0,1578250
7,4,3,2,1,20000,1,1,3,0,59,700000,6000,0,0,0,0,0,724750
6,4,3,2,4,75400,2,2,2,1,24,500000,3000,180000,95000,0,0,0,2110500
5,4,2,2,4,173625,3,1,1,3,35,800000,3000,70000,0,0,8000,0,4339000
6,4,3,2,3,167250,2,1,1,2,35,1000000,19000,125000,0,0,0,20000,2750500
4,6,1,2,4,55500,1,3,1,1,35,0,0,0,0,0,0,0,105000
2,3,3,2,4,182425,3,2,1,3,35,950000,-15000,30,500000,0,5000,0,759530
4,6,2,2,2,91875,3,2,1,1,35,52500,200,2100,17000,0,0,0,163800
6,3,2,2,3,43650,1,2,2,1,11,210000,950,0,12000,0,12000,7750,348200
4,2,2,2,3,15650,1,3,3,1,24,0,125,0,0,0,0,0,160125
4,4,3,2,4,148450,4,1,1,3,35,950000,9500,52500,0,0,0,0,1877005
7,2,2,2,1,54400,4,1,2,1,24,925000,5000,0,0,0,16000,0,964400
3,4,3,2,4,297300,9,2,1,3,59,5250000,9000,260000,1600000,0,0,0,12299000
5,4,3,2,4,194575,3,3,1,3,35,0,1000,0,0,0,0,145000,738500
4,6,3,2,3,35100,1,3,3,1,24,0,15000,0,0,0,0,0,56000
3,4,3,2,3,58675,1,2,1,1,24,350000,33000,4300,260000,0,0,0,265050
4,1,2,2,3,46900,4,1,2,1,59,2300000,260000,120000,0,0,0,0,5713000
4,4,3,1,4,148925,4,2,1,3,24,190000,26000,15000,115000,0,500,0,421750
6,3,3,2,2,27550,1,3,2,1,24,0,1000,11000,0,0,225,0,125275
4,4,1,2,4,153950,2,2,1,2,12,625000,21000,100000,270000,0,0,0,1283500
7,4,3,2,1,26375,1,1,3,0,35,950000,10500,0,0,0,0,0,1015250
3,3,1,2,4,60500,3,3,1,1,24,0,1600,225,0,1450,12500,0,110055
5,4,3,2,3,76200,2,1,3,0,46,825000,10000,60000,0,0,0,14000,1801000
5,4,3,2,2,8000,1,3,3,0,35,0,19000,60000,0,0,0,0,81000
6,4,3,2,4,47575,1,1,3,0,35,825000,5000,57500,0,0,0,0,1141500
4,4,3,2,4,96250,3,2,1,2,24,825000,28000,77500,270000,0,0,32000,1671500
5,4,3,2,3,67225,2,2,1,1,24,360000,30000,34000,24000,0,0,0,857250
4,4,3,2,4,233400,9,1,9,1,48,1500000,55000,80000,0,0,0,0,20300000
2,2,3,2,3,79025,3,3,1,2,24,0,1450,0,0,0,4000,0,18700
6,2,2,2,9,76950,4,2,3,1,35,1250000,1000,525,400000,0,40000,19000,998525
2,4,1,2,4,213075,2,2,1,2,59,1700000,5750,10000,950000,0,0,0,1250250
3,3,3,2,4,79875,3,3,1,2,24,0,1900,950,0,3600,21000,11000,18500
6,4,2,2,3,44850,1,1,1,1,35,500000,14000,0,0,0,0,0,623755
7,4,3,2,9,59925,2,1,3,9,12,360000,9500,200000,0,0,0,0,985000
4,4,3,2,4,27775,1,3,2,1,35,0,21000,67500,0,0,0,0,115100
7,4,3,2,4,83125,2,1,3,1,48,800000,2900,15000,0,0,0,0,1443900
5,4,3,2,3,159150,2,1,1,2,11,390000,21000,30000,0,0,0,0,1331000
6,4,2,2,4,23000,1,3,3,0,59,0,100,0,0,0,0,0,350
5,2,2,2,4,257425,4,2,1,3,46,750000,1900,0,400000,0,41000,0,1313405
3,4,1,2,4,175450,3,2,1,2,24,775000,5250,17000,65000,0,0,0,1457250
2,4,3,2,2,149600,2,3,1,2,35,0,105000,175000,0,0,0,0,405000
5,4,3,2,3,134800,2,1,1,2,13,80000,48000,18500,0,0,0,22000,555500
5,4,3,2,3,110275,4,1,1,3,59,1800000,26000,200000,0,0,0,0,3366000
2,4,3,2,4,27100,1,1,1,1,59,800000,155000,4750,0,0,0,0,1119750
2,3,3,1,9,56675,2,2,1,2,13,92500,250,2000,40000,12500,5000,5000,50150
7,4,3,2,3,56675,1,1,3,0,12,400000,105000,0,0,0,0,0,865000
4,4,3,2,3,59350,1,2,1,1,35,400000,5,2300,170000,0,0,0,762155
4,2,3,2,1,81850,2,2,1,1,59,400000,41000,0,46000,0,0,0,479505
4,4,3,2,4,317650,2,2,2,2,10,350000,2700,425,120000,0,0,43000,1802125
4,3,1,2,3,177575,3,3,1,2,59,0,3300,275,0,0,0,0,265330
7,4,3,1,4,47675,1,1,3,0,59,410000,145000,2100,0,0,5000,0,922850
5,4,3,2,4,161875,2,1,1,1,35,625000,92500,195000,0,0,0,0,3478000
7,4,3,1,4,175875,2,1,3,1,35,1000000,110000,19000,0,0,0,0,2476500
4,3,3,2,1,106500,3,1,1,2,59,390000,1700,27000,0,0,6500,4100,460350
3,4,3,2,4,71650,3,2,1,2,47,350000,17000,5000,320000,0,90,0,100915
7,6,3,2,1,28525,1,1,3,0,35,190000,1050,0,0,0,0,0,267550
6,4,3,2,4,579225,9,1,3,0,59,900000,5250,24000,0,0,0,0,1793250
6,4,2,2,4,60775,2,1,3,0,13,165000,125,225,0,0,0,82500,470100
4,4,3,2,4,170950,3,2,1,2,24,1000000,30000,15500,350000,0,0,0,2103530
5,4,2,2,3,28500,4,2,2,2,46,165000,8250,0,46000,6750,1200,0,244300
2,4,1,2,4,121175,9,2,1,2,11,340000,27000,90000,440000,39000,19500,0,13500
5,5,3,2,3,410225,4,1,1,3,35,1300000,19000,0,0,2900,0,105000,2341325
6,6,3,2,3,41175,2,1,3,0,11,310000,25000,0,0,0,0,0,343250
6,4,3,2,4,510425,9,2,1,1,24,1200000,67500,150000,650000,0,0,0,8349005
2,4,1,2,3,74650,1,3,1,1,46,0,1900,1350,0,650,0,0,129250
7,4,3,2,3,27125,1,1,3,0,35,650000,4750,0,0,0,0,0,662000
6,4,2,2,3,68400,1,1,1,1,35,2000000,2000,0,0,0,1550,125000,2481450
2,3,3,2,3,115125,3,2,1,2,35,550000,6000,625,210000,15000,7000,5750,531425
2,3,3,2,4,120575,3,2,1,2,24,370000,7000,0,240000,0,4000,15500,444250
6,4,3,2,3,140075,9,2,1,9,11,475000,14000,0,250000,0,150,0,342350
6,4,2,2,3,67625,2,1,3,0,24,155000,0,20000,0,0,0,0,598250
4,4,3,2,9,274275,9,1,1,9,11,575000,575000,100000,0,0,0,0,5917500
2,3,2,2,4,79050,2,2,1,2,35,725000,1000,5250,625000,0,37000,14000,580250
4,3,2,2,4,152075,4,2,1,2,48,320000,2500,0,185000,0,25000,0,672005
6,4,2,2,4,100525,2,1,3,2,59,850000,600000,26000,0,0,0,0,3576000
3,4,2,2,4,52975,4,1,2,1,24,125000,2100,0,0,23000,0,0,119000
5,4,3,2,4,114200,2,2,2,2,24,400000,6250,2600,23000,0,0,0,1491850
6,4,3,2,2,22000,1,3,3,0,48,0,5000,3000,0,0,0,0,18250
2,4,1,2,4,90450,3,3,1,2,24,0,60000,15000,0,0,450,0,719550
5,3,2,2,3,51775,1,1,1,1,35,500000,22000,12500,0,0,2400,0,3358600
6,4,2,2,4,80450,2,1,3,0,12,450000,230000,60000,0,0,0,0,1296000
5,4,3,2,3,125975,2,2,1,2,24,370000,62500,105000,95000,0,0,0,1283400
7,4,3,2,1,52975,2,1,3,0,24,310000,5250,0,0,0,0,0,611250
2,3,2,2,9,159675,9,2,1,9,10,490000,10500,90000,240000,0,0,13000,2574750
6,4,3,2,9,45500,2,3,2,9,24,0,0,0,0,0,0,0,60000
4,4,1,2,2,149025,3,2,1,2,59,900000,40000,3900,420000,160000,0,0,1992200
3,3,3,2,3,49650,1,3,1,1,46,0,19000,6000,0,0,5250,10000,228125
6,3,3,2,4,76500,1,2,3,0,47,400000,23000,0,97500,0,10500,52500,1349000
5,3,2,2,1,11475,1,1,2,0,24,180000,50,0,0,0,20000,0,177555
4,2,3,2,4,125450,3,2,1,2,24,240000,0,5250,140000,0,6000,5000,760250
1,4,3,2,4,68375,9,1,1,9,10,510000,31000,90000,0,0,30000,0,1844000
4,4,3,2,2,108000,3,2,1,1,59,950000,5000,65000,430000,0,0,0,969000
5,4,3,2,2,41225,2,1,3,1,35,3600000,41000,220000,0,0,0,0,5351500
5,4,1,2,3,176050,4,2,1,3,24,250000,21000,0,145000,0,0,2500,513000
5,4,3,2,4,82100,4,2,3,0,35,3000000,18500,0,600000,0,0,0,3993000
3,4,3,2,3,250775,3,1,1,2,24,950000,190000,9500,0,0,0,0,2591005
2,4,2,1,4,675,1,3,3,1,59,0,1500,775,0,0,0,6000,9225
6,2,2,2,1,50175,4,1,3,0,59,1500000,13500,0,0,0,9750,11500,1873250
6,4,3,2,2,60825,2,3,6,0,24,0,0,0,0,0,0,0,15250
2,4,2,2,3,118525,2,2,1,2,47,300000,1900,16000,220000,67500,0,0,140400
6,3,3,2,3,113375,9,1,1,2,35,2500000,3000000,0,0,0,24000,0,19349000
5,4,3,2,4,55050,1,2,3,0,12,125000,6000,2100,38000,0,0,0,1031425
3,2,3,2,4,95050,3,2,1,1,47,280000,5,0,240000,14000,9250,0,297255
3,4,1,2,4,89525,2,3,1,1,59,0,10500,70000,0,0,0,0,101250
5,4,3,2,4,335525,4,1,1,3,46,525000,200000,210000,0,0,0,8250,3223250
7,4,3,2,2,29700,1,3,3,0,24,0,1500,2100,0,0,0,0,43100
6,4,3,2,2,72200,2,1,3,1,24,460000,10000,92500,0,0,0,0,2102500
6,4,3,2,3,14500,1,1,3,0,47,240000,4000,29000,0,0,100,0,309900
5,4,2,2,3,127975,3,2,1,2,35,1200000,10500,0,600000,0,0,0,2122500
5,4,3,2,4,116050,1,1,1,1,35,625000,460000,105000,0,0,0,0,3886050
6,4,2,2,4,24450,1,3,3,1,59,0,275,0,0,0,7750,0,87075
7,4,3,2,4,80375,1,1,3,0,35,575000,160000,120000,0,0,0,0,1847750
6,4,3,2,2,62675,2,1,3,1,13,410000,90000,60000,0,0,0,0,931000
4,3,2,1,4,34200,4,3,2,3,35,0,36000,0,0,10000,15000,0,61000
6,4,3,2,3,72175,9,1,3,1,11,380000,33000,5000,0,0,225,25000,2463025
7,4,3,2,2,43375,1,1,3,0,35,2000000,92500,20000,0,0,0,0,2290000
5,4,3,2,3,60000,2,2,3,0,59,1600000,33000,80000,60000,0,0,0,2003000
3,2,3,2,3,48500,3,2,2,1,35,3600000,0,0,550000,0,0,0,3097500
5,3,3,2,1,53150,1,3,1,1,35,0,6250,1100,0,0,450,0,38050
4,4,1,2,3,93850,3,2,1,2,24,1050000,12000,0,270000,0,0,0,970500
6,3,3,2,3,59825,9,1,2,1,11,31000,8750,0,0,0,12500,0,597750
7,4,3,2,1,36000,1,1,3,0,35,975000,210000,0,0,0,0,0,1870000
7,4,3,2,3,94100,1,1,3,0,24,350000,40000,250000,0,0,575,0,3130925
7,4,3,2,1,41900,2,3,3,0,35,0,85000,0,0,0,0,0,104750
7,4,3,2,2,111775,2,2,3,0,35,825000,330000,105000,210000,0,0,0,4385000
4,4,3,2,1,192700,3,1,1,3,35,1150000,44000,0,0,0,5000,0,1972150
3,4,3,2,4,85000,3,3,1,2,48,0,4750,0,0,0,0,0,11500
4,2,3,2,2,166625,9,1,1,9,11,500000,775,15500,0,0,0,0,529525
6,4,3,2,9,101625,2,1,1,2,46,600000,6000,47500,0,0,0,1900,1227100
6,4,1,2,4,213275,2,1,1,2,35,1500000,105000,115000,0,0,19000,72500,2593250
4,4,3,2,2,168500,3,1,1,3,59,2400000,92500,155000,0,0,0,0,3123500
3,4,1,2,4,73050,1,3,1,1,59,0,2000,145000,0,0,2600,3100,632050
2,4,3,2,4,106675,3,2,1,2,35,155000,100000,12500,67500,0,0,0,346500
2,4,2,2,2,90850,2,3,1,2,35,0,57500,38000,0,0,0,0,216500
5,4,3,2,4,57125,2,1,1,1,12,360000,5750,85000,0,0,2500,0,896350
7,4,2,2,1,69400,2,1,3,0,35,700000,105000,240000,0,0,0,0,3132500
6,6,3,2,2,25000,1,3,3,0,48,0,2000,0,0,0,0,0,2250
3,4,1,2,4,49250,1,3,1,1,46,0,12500,40000,0,0,0,0,122750
2,3,3,2,3,176775,9,1,1,3,10,500000,19000,0,0,0,0,0,1391000
5,4,2,1,4,92950,2,2,1,2,12,775000,175,9500,210000,0,2000,44000,1177575
4,3,3,2,2,194400,3,2,1,3,35,825000,5000,0,9500,28000,0,0,2860000
3,4,3,2,4,157875,3,2,1,9,46,500000,5250,225,390000,0,0,0,839225
2,4,3,2,4,52700,3,3,2,2,35,0,34000,8250,0,20000,0,0,25500
6,4,3,2,4,23000,9,1,3,0,48,155000,25000,35000,0,0,0,0,7275000
6,4,3,2,3,65750,1,1,3,0,35,475000,325,0,0,0,950,0,1024375
7,4,3,2,4,132375,2,1,3,0,35,400000,21000,210000,0,0,0,0,2600600
6,4,3,2,2,66000,2,1,3,0,24,575000,31000,21000,0,0,0,0,1021000
6,4,2,2,3,40500,1,2,3,0,35,200000,2200,0,72500,0,0,0,426400
1,4,2,2,2,124475,4,1,1,1,48,500000,80000,0,0,0,0,0,1572500
2,4,3,2,3,160200,3,2,1,1,48,575000,70000,135000,185000,0,0,0,1190000
4,1,2,1,2,77500,4,3,3,0,48,0,0,0,0,0,12500,0,-12950
5,4,3,2,4,186300,2,1,1,2,47,370000,25000,200000,0,0,0,0,3661000
5,4,3,2,4,105275,4,1,1,3,59,1025000,0,0,0,0,0,39000,1444550
5,3,3,1,4,130925,2,2,1,2,24,650000,4700,75000,330000,0,5000,10500,861950
6,4,2,2,3,55875,2,1,3,1,48,300000,18000,20000,0,0,0,82500,734000
3,4,1,2,4,40725,1,3,1,1,35,0,7000,31000,0,9000,0,0,49000
6,4,3,2,2,104350,2,1,1,2,24,475000,2000,0,0,0,0,12000,831250
4,3,3,2,2,149150,3,2,1,3,47,200000,8000,0,100000,0,20000,31000,463000
5,4,3,2,2,210700,2,2,1,2,24,1150000,950,130000,750000,0,3500,0,2125450
3,4,3,2,4,108000,3,2,1,3,48,575000,950,5250,350000,0,0,0,504700
7,4,3,2,3,44575,1,1,3,0,35,400000,35000,13500,0,0,0,0,570600
3,4,3,2,9,136025,9,1,1,1,10,240000,5250,9000,0,0,0,0,582750
5,3,2,2,2,44625,4,1,3,0,24,175000,5000,0,0,0,0,0,338600
3,2,3,2,4,131725,3,2,1,2,46,600000,15500,82500,260000,0,3900,0,972100
6,6,3,2,1,6500,1,3,3,0,35,0,375,0,0,0,0,0,625
4,4,3,2,3,60100,4,1,2,2,59,1350000,105000,0,0,0,0,0,1478850
3,4,1,2,4,100275,2,2,1,2,48,1100000,90000,170000,185000,0,8250,0,2286750
6,4,3,2,4,55900,1,2,3,0,12,150000,10000,0,45000,0,0,0,533500
7,4,3,2,4,32800,4,1,3,0,24,300000,6250,65000,0,0,0,0,546250
5,4,3,2,4,364150,2,1,1,2,24,825000,57500,160000,0,0,0,0,4317500
3,3,1,2,3,58000,3,3,1,2,59,0,375,0,0,10500,15000,0,3525
4,4,3,1,4,313700,3,2,1,3,24,975000,55000,3400,18500,0,0,0,3739900
4,4,1,2,4,238475,4,1,1,3,24,800000,90000,0,0,0,0,0,3161600
4,4,2,2,3,123900,2,2,1,1,24,400000,12500,0,135000,0,0,0,1576000
5,4,2,2,3,171225,4,2,1,3,59,900000,100000,0,525000,0,0,0,642500
5,4,3,2,3,42825,1,2,1,1,46,240000,9500,62500,90000,0,4400,11500,356100
2,4,3,2,2,71825,9,1,1,3,12,500000,0,44000,0,0,0,0,579000
7,4,3,2,9,54075,1,1,3,0,46,210000,75000,240000,0,0,0,0,1226000
5,4,3,2,2,62350,4,3,3,0,59,0,30000,200000,0,0,0,0,3320000
5,4,3,2,3,116600,9,3,1,2,59,0,490000,150000,0,0,0,0,10637500
3,4,1,2,4,101650,1,2,1,1,24,350000,0,0,185000,0,450,0,169550
6,4,3,2,2,37900,2,1,3,0,12,210000,20000,95000,0,0,0,0,857900
6,2,2,2,1,38725,2,3,6,1,24,0,0,0,0,0,0,0,16250
6,4,3,2,3,22000,1,3,3,0,13,0,1900,20000,0,0,0,0,22900
3,4,1,2,4,148975,3,2,1,2,24,525000,5000,0,290000,0,0,0,805005
5,4,3,2,4,73400,2,2,3,0,24,575000,6500,110000,105000,0,0,10500,2212000
3,2,2,2,3,22000,9,3,9,9,47,0,20,0,0,57500,1300,0,-58530
5,3,3,2,3,70250,2,1,2,2,24,470000,14000,3100,0,0,4100,160000,465250
